State,Year,Month,Unemployment Rate
Georgia,2013,07,8.1   
Hawaii,2013,07,4.6   
Idaho,2013,07,7.1   
Illinois,2013,07,9.2   
Indiana,2013,07,7.5   
Iowa,2013,07,4.7   
Kansas,2013,07,5.3   
Kentucky,2013,07,8.0   
Louisiana,2013,07,6.5   
Maine,2013,07,6.7   
Maryland,2013,07,6.6   
Massachusetts,2013,07,6.7   
Michigan,2013,07,8.8   
Minnesota,2013,07,5.0   
Mississippi,2013,07,8.5   
Missouri,2013,07,6.8   
Montana,2013,07,5.3   
Nebraska,2013,07,3.7   
Nevada,2013,07,9.9   
New Hampshire,2013,07,5.2   
New Jersey,2013,07,8.4   
New Mexico,2013,07,6.9   
New York,2013,07,7.9   
New York city,2013,07,9.0   
North Carolina,2013,07,7.5   
North Dakota,2013,07,2.9   
Ohio,2013,07,7.5   
Oklahoma,2013,07,5.1   
Oregon,2013,07,7.7   
Pennsylvania,2013,07,7.0   
Rhode Island,2013,07,9.6   
South Carolina,2013,07,7.4   
South Dakota,2013,07,3.7   
Tennessee,2013,07,7.7   
Texas,2013,07,6.3   
Utah,2013,07,4.2   
Vermont,2013,07,4.5   
Virginia,2013,07,5.6   
Washington,2013,07,6.7   
West Virginia,2013,07,6.6   
Wisconsin,2013,07,6.7   
Wyoming,2013,07,4.6   
Alabama,2013,08,7.3   
Alaska,2013,08,7.0   
Arizona,2013,08,7.8   
Arkansas,2013,08,7.1   
California,2013,08,8.9   
Los Angeles County,2013,08,9.8   
Colorado,2013,08,6.7   
Connecticut,2013,08,7.9   
Delaware,2013,08,6.4   
District of Columbia,2013,08,8.4   
Florida,2013,08,7.4   
Georgia,2013,08,8.0   
Hawaii,2013,08,4.6   
Idaho,2013,08,7.0   
Illinois,2013,08,9.1   
Indiana,2013,08,7.4   
Iowa,2013,08,4.7   
Kansas,2013,08,5.3   
Kentucky,2013,08,8.0   
Louisiana,2013,08,6.3   
Maine,2013,08,6.6   
Maryland,2013,08,6.5   
Massachusetts,2013,08,6.7   
Michigan,2013,08,8.8   
Minnesota,2013,08,5.0   
Mississippi,2013,08,8.5   
Missouri,2013,08,6.7   
Montana,2013,08,5.3   
Nebraska,2013,08,3.7   
Nevada,2013,08,9.8   
New Hampshire,2013,08,5.2   
New Jersey,2013,08,8.3   
New Mexico,2013,08,6.9   
New York,2013,08,7.8   
New York city,2013,08,8.9   
North Carolina,2013,08,7.3   
North Dakota,2013,08,2.9   
Ohio,2013,08,7.5   
Oklahoma,2013,08,5.1   
Oregon,2013,08,7.5   
Pennsylvania,2013,08,7.0   
Rhode Island,2013,08,9.6   
South Carolina,2013,08,7.2   
South Dakota,2013,08,3.7   
Tennessee,2013,08,7.6   
Texas,2013,08,6.3   
Utah,2013,08,4.1   
Vermont,2013,08,4.4   
Virginia,2013,08,5.5   
Washington,2013,08,6.7   
West Virginia,2013,08,6.6   
Wisconsin,2013,08,6.6   
Wyoming,2013,08,4.6   
Alabama,2013,09,7.3   
Alaska,2013,09,6.9   
Arizona,2013,09,7.7   
Arkansas,2013,09,7.0   
California,2013,09,8.8   
Los Angeles County,2013,09,9.6   
Colorado,2013,09,6.5   
Connecticut,2013,09,7.8   
Delaware,2013,09,6.3   
District of Columbia,2013,09,8.4   
Florida,2013,09,7.3   
Georgia,2013,09,7.9   
Hawaii,2013,09,4.7   
Idaho,2013,09,7.0   
Illinois,2013,09,9.0   
Indiana,2013,09,7.1   
Iowa,2013,09,4.6   
Kansas,2013,09,5.2   
Kentucky,2013,09,7.9   
Louisiana,2013,09,6.2   
Maine,2013,09,6.5   
Maryland,2013,09,6.4   
Massachusetts,2013,09,6.6   
Michigan,2013,09,8.7   
Minnesota,2013,09,4.9   
Mississippi,2013,09,8.4   
Missouri,2013,09,6.7   
Montana,2013,09,5.2   
Nebraska,2013,09,3.6   
Nevada,2013,09,9.6   
New Hampshire,2013,09,5.1   
New Jersey,2013,09,8.0   
New Mexico,2013,09,6.8   
New York,2013,09,7.7   
New York city,2013,09,8.8   
North Carolina,2013,09,6.6   
North Dakota,2013,09,2.8   
Ohio,2013,09,7.4   
Oklahoma,2013,09,5.1   
Oregon,2013,09,7.4   
Pennsylvania,2013,09,6.9   
Rhode Island,2013,09,9.5   
South Carolina,2013,09,7.0   
South Dakota,2013,09,3.6   
Tennessee,2013,09,7.5   
Texas,2013,09,6.2   
Utah,2013,09,4.1   
Vermont,2013,09,4.4   
Virginia,2013,09,5.5   
Washington,2013,09,6.6   
West Virginia,2013,09,6.6   
Wisconsin,2013,09,6.5   
Wyoming,2013,09,4.6   
Alabama,2013,10,7.2   
Alaska,2013,10,6.9   
Arizona,2013,10,7.6   
Arkansas,2013,10,6.9   
California,2013,10,8.6   
Los Angeles County,2013,10,9.4   
Colorado,2013,10,6.4   
Connecticut,2013,10,7.6   
Delaware,2013,10,6.2   
District of Columbia,2013,10,8.2   
Florida,2013,10,7.2   
Georgia,2013,10,7.8   
Hawaii,2013,10,4.7   
Idaho,2013,10,6.9   
Illinois,2013,10,8.9   
Indiana,2013,10,6.9   
Iowa,2013,10,4.5   
Kansas,2013,10,5.1   
Kentucky,2013,10,7.8   
Louisiana,2013,10,6.0   
Maine,2013,10,6.4   
Maryland,2013,10,6.3   
Massachusetts,2013,10,6.5   
Michigan,2013,10,8.5   
Minnesota,2013,10,4.8   
Mississippi,2013,10,8.3   
Missouri,2013,10,6.6   
Montana,2013,10,5.2   
Nebraska,2013,10,3.6   
Nevada,2013,10,9.5   
New Hampshire,2013,10,5.1   
New Jersey,2013,10,7.8   
New Mexico,2013,10,6.8   
New York,2013,10,7.5   
New York city,2013,10,8.6   
North Carolina,2013,10,6.6   
North Dakota,2013,10,2.8   
Ohio,2013,10,7.2   
Oklahoma,2013,10,5.1   
Oregon,2013,10,7.3   
Pennsylvania,2013,10,6.8   
Rhode Island,2013,10,9.4   
South Carolina,2013,10,6.8   
South Dakota,2013,10,3.6   
Tennessee,2013,10,7.3   
Texas,2013,10,6.1   
Utah,2013,10,4.0   
Vermont,2013,10,4.3   
Virginia,2013,10,5.4   
Washington,2013,10,6.5   
West Virginia,2013,10,6.7   
Wisconsin,2013,10,6.4   
Wyoming,2013,10,4.6   
Alabama,2013,11,7.2   
Alaska,2013,11,6.9   
Arizona,2013,11,7.5   
Arkansas,2013,11,6.7   
California,2013,11,8.5   
Los Angeles County,2013,11,9.2   
Colorado,2013,11,6.2   
Connecticut,2013,11,7.5   
Delaware,2013,11,6.2   
District of Columbia,2013,11,8.1   
Florida,2013,11,7.1   
Georgia,2013,11,7.7   
Hawaii,2013,11,4.7   
Idaho,2013,11,6.4   
Illinois,2013,11,8.7   
Indiana,2013,11,6.7   
Iowa,2013,11,4.5   
Kansas,2013,11,5.0   
Kentucky,2013,11,7.7   
Louisiana,2013,11,5.8   
Maine,2013,11,6.3   
Maryland,2013,11,6.2   
Massachusetts,2013,11,6.4   
Michigan,2013,11,8.4   
Minnesota,2013,11,4.8   
Mississippi,2013,11,8.2   
Missouri,2013,11,6.6   
Montana,2013,11,5.1   
Nebraska,2013,11,3.5   
Nevada,2013,11,9.3   
New Hampshire,2013,11,5.0   
New Jersey,2013,11,7.6   
New Mexico,2013,11,6.8   
New York,2013,11,7.3   
New York city,2013,11,8.4   
North Carolina,2013,11,6.5   
North Dakota,2013,11,2.8   
Ohio,2013,11,7.1   
Oklahoma,2013,11,5.0   
Oregon,2013,11,7.2   
Pennsylvania,2013,11,6.7   
Rhode Island,2013,11,9.3   
South Carolina,2013,11,6.5   
South Dakota,2013,11,3.5   
Tennessee,2013,11,7.2   
Texas,2013,11,6.0   
Utah,2013,11,3.9   
Vermont,2013,11,4.2   
Virginia,2013,11,5.4   
Washington,2013,11,6.4   
West Virginia,2013,11,6.7   
Wisconsin,2013,11,6.3   
Wyoming,2013,11,4.6   
Alabama,2013,12,7.2   
Alaska,2013,12,6.9   
Arizona,2013,12,7.4   
Arkansas,2013,12,6.6   
California,2013,12,8.4   
Los Angeles County,2013,12,9.0   
Colorado,2013,12,6.1   
Connecticut,2013,12,7.4   
Delaware,2013,12,6.1   
District of Columbia,2013,12,8.0   
Florida,2013,12,7.0   
Georgia,2013,12,7.6   
Hawaii,2013,12,4.6   
Idaho,2013,12,6.0   
Illinois,2013,12,8.5   
Indiana,2013,12,6.5   
Iowa,2013,12,4.5   
Kansas,2013,12,4.9   
Kentucky,2013,12,7.6   
Louisiana,2013,12,5.7   
Maine,2013,12,6.2   
Maryland,2013,12,6.1   
Massachusetts,2013,12,6.3   
Michigan,2013,12,8.2   
Minnesota,2013,12,4.7   
Mississippi,2013,12,8.1   
Missouri,2013,12,6.6   
Montana,2013,12,5.0   
Nebraska,2013,12,3.5   
Nevada,2013,12,9.2   
New Hampshire,2013,12,4.9   
New Jersey,2013,12,7.4   
New Mexico,2013,12,6.8   
New York,2013,12,7.1   
New York city,2013,12,8.2   
North Carolina,2013,12,6.4   
North Dakota,2013,12,2.8   
Ohio,2013,12,6.9   
Oklahoma,2013,12,5.0   
Oregon,2013,12,7.2   
Pennsylvania,2013,12,6.6   
Rhode Island,2013,12,9.1   
South Carolina,2013,12,6.3   
South Dakota,2013,12,3.5   
Tennessee,2013,12,7.0   
Texas,2013,12,5.8   
Utah,2013,12,3.9   
Vermont,2013,12,4.1   
Virginia,2013,12,5.3   
Washington,2013,12,6.3   
West Virginia,2013,12,6.7   
Wisconsin,2013,12,6.2   
Wyoming,2013,12,4.5   
Alabama,2014,01,7.2   
Alaska,2014,01,6.9   
Arizona,2014,01,7.2   
Arkansas,2014,01,6.4   
California,2014,01,8.2   
Los Angeles County,2014,01,8.8   
Colorado,2014,01,5.9   
Connecticut,2014,01,7.2   
Delaware,2014,01,6.0   
District of Columbia,2014,01,8.0   
Florida,2014,01,6.9   
Georgia,2014,01,7.5   
Hawaii,2014,01,4.6   
Idaho,2014,01,5.6   
Illinois,2014,01,8.3   
Indiana,2014,01,6.4   
Iowa,2014,01,4.5   
Kansas,2014,01,4.8   
Kentucky,2014,01,7.5   
Louisiana,2014,01,5.6   
Maine,2014,01,6.1   
Maryland,2014,01,6.0   
Massachusetts,2014,01,6.2   
Michigan,2014,01,8.1   
Minnesota,2014,01,4.7   
Mississippi,2014,01,8.1   
Missouri,2014,01,6.6   
Montana,2014,01,4.9   
Nebraska,2014,01,3.5   
Nevada,2014,01,9.0   
New Hampshire,2014,01,4.8   
New Jersey,2014,01,7.2   
New Mexico,2014,01,6.8   
New York,2014,01,7.0   
New York city,2014,01,8.0   
North Carolina,2014,01,6.4   
North Dakota,2014,01,2.7   
Ohio,2014,01,6.6   
Oklahoma,2014,01,4.9   
Oregon,2014,01,7.2   
Pennsylvania,2014,01,6.5   
Rhode Island,2014,01,8.9   
South Carolina,2014,01,6.2   
South Dakota,2014,01,3.5   
Tennessee,2014,01,6.9   
Texas,2014,01,5.7   
Utah,2014,01,3.8   
Vermont,2014,01,4.1   
Virginia,2014,01,5.3   
Washington,2014,01,6.3   
West Virginia,2014,01,6.7   
Wisconsin,2014,01,6.0   
Wyoming,2014,01,4.5   
Alabama,2014,02,7.1   
Alaska,2014,02,6.9   
Arizona,2014,02,7.1   
Arkansas,2014,02,6.3   
California,2014,02,8.1   
Los Angeles County,2014,02,8.7   
Colorado,2014,02,5.8   
Connecticut,2014,02,7.1   
Delaware,2014,02,6.0   
District of Columbia,2014,02,7.9   
Florida,2014,02,6.8   
Georgia,2014,02,7.4   
Hawaii,2014,02,4.5   
Idaho,2014,02,5.3   
Illinois,2014,02,8.1   
Indiana,2014,02,6.3   
Iowa,2014,02,4.4   
Kansas,2014,02,4.8   
Kentucky,2014,02,7.3   
Louisiana,2014,02,5.6   
Maine,2014,02,6.0   
Maryland,2014,02,5.9   
Massachusetts,2014,02,6.1   
Michigan,2014,02,8.0   
Minnesota,2014,02,4.6   
Mississippi,2014,02,8.0   
Missouri,2014,02,6.6   
Montana,2014,02,4.9   
Nebraska,2014,02,3.5   
Nevada,2014,02,8.8   
New Hampshire,2014,02,4.6   
New Jersey,2014,02,7.0   
New Mexico,2014,02,6.7   
New York,2014,02,6.8   
New York city,2014,02,7.8   
North Carolina,2014,02,6.3   
North Dakota,2014,02,2.7   
Ohio,2014,02,6.4   
Oklahoma,2014,02,4.7   
Oregon,2014,02,7.1   
Pennsylvania,2014,02,6.4   
Rhode Island,2014,02,8.7   
South Carolina,2014,02,6.0   
South Dakota,2014,02,3.5   
Tennessee,2014,02,6.8   
Texas,2014,02,5.6   
Utah,2014,02,3.7   
Vermont,2014,02,4.0   
Virginia,2014,02,5.3   
Washington,2014,02,6.2   
West Virginia,2014,02,6.7   
Wisconsin,2014,02,5.9   
Wyoming,2014,02,4.4   
Alabama,2014,03,7.1   
Alaska,2014,03,6.9   
Arizona,2014,03,7.0   
Arkansas,2014,03,6.1   
California,2014,03,8.0   
Los Angeles County,2014,03,8.5   
Colorado,2014,03,5.6   
Connecticut,2014,03,6.9   
Delaware,2014,03,5.9   
District of Columbia,2014,03,7.8   
Florida,2014,03,6.8   
Georgia,2014,03,7.4   
Hawaii,2014,03,4.4   
Idaho,2014,03,5.0   
Illinois,2014,03,7.9   
Indiana,2014,03,6.2   
Iowa,2014,03,4.4   
Kansas,2014,03,4.7   
Kentucky,2014,03,7.2   
Louisiana,2014,03,5.6   
Maine,2014,03,5.9   
Maryland,2014,03,5.9   
Massachusetts,2014,03,6.0   
Michigan,2014,03,7.8   
Minnesota,2014,03,4.6   
Mississippi,2014,03,8.0   
Missouri,2014,03,6.6   
Montana,2014,03,4.8   
Nebraska,2014,03,3.5   
Nevada,2014,03,8.6   
New Hampshire,2014,03,4.6   
New Jersey,2014,03,6.9   
New Mexico,2014,03,6.7   
New York,2014,03,6.7   
New York city,2014,03,7.7   
North Carolina,2014,03,6.3   
North Dakota,2014,03,2.7   
Ohio,2014,03,6.2   
Oklahoma,2014,03,4.6   
Oregon,2014,03,7.0   
Pennsylvania,2014,03,6.3   
Rhode Island,2014,03,8.5   
South Carolina,2014,03,6.0   
South Dakota,2014,03,3.4   
Tennessee,2014,03,6.7   
Texas,2014,03,5.5   
Utah,2014,03,3.7   
Vermont,2014,03,4.0   
Virginia,2014,03,5.2   
Washington,2014,03,6.1   
West Virginia,2014,03,6.7   
Wisconsin,2014,03,5.7   
Wyoming,2014,03,4.4   
Alabama,2014,04,7.0   
Alaska,2014,04,6.9   
Arizona,2014,04,7.0   
Arkansas,2014,04,6.0   
California,2014,04,7.8   
Los Angeles County,2014,04,8.4   
Colorado,2014,04,5.4   
Connecticut,2014,04,6.8   
Delaware,2014,04,5.9   
District of Columbia,2014,04,7.8   
Florida,2014,04,6.7   
Georgia,2014,04,7.4   
Hawaii,2014,04,4.4   
Idaho,2014,04,4.6   
Illinois,2014,04,7.6   
Indiana,2014,04,6.1   
Iowa,2014,04,4.4   
Kansas,2014,04,4.7   
Kentucky,2014,04,7.0   
Louisiana,2014,04,5.8   
Maine,2014,04,5.8   
Maryland,2014,04,5.9   
Massachusetts,2014,04,5.9   
Michigan,2014,04,7.7   
Minnesota,2014,04,4.5   
Mississippi,2014,04,7.9   
Missouri,2014,04,6.5   
Montana,2014,04,4.7   
Nebraska,2014,04,3.4   
Nevada,2014,04,8.5   
New Hampshire,2014,04,4.5   
New Jersey,2014,04,6.8   
New Mexico,2014,04,6.6   
New York,2014,04,6.6   
New York city,2014,04,7.5   
North Carolina,2014,04,6.3   
North Dakota,2014,04,2.7   
Ohio,2014,04,6.1   
Oklahoma,2014,04,4.5   
Oregon,2014,04,6.9   
Pennsylvania,2014,04,6.2   
Rhode Island,2014,04,8.2   
South Carolina,2014,04,6.0   
South Dakota,2014,04,3.4   
Tennessee,2014,04,6.7   
Texas,2014,04,5.4   
Utah,2014,04,3.6   
Vermont,2014,04,3.9   
Virginia,2014,04,5.2   
Washington,2014,04,6.0   
West Virginia,2014,04,6.6   
Wisconsin,2014,04,5.6   
Wyoming,2014,04,4.4   
Alabama,2014,05,6.9   
Alaska,2014,05,6.9   
Arizona,2014,05,6.9   
Arkansas,2014,05,6.0   
California,2014,05,7.7   
Los Angeles County,2014,05,8.3   
Colorado,2014,05,5.2   
Connecticut,2014,05,6.7   
Delaware,2014,05,5.8   
District of Columbia,2014,05,7.8   
Florida,2014,05,6.6   
Georgia,2014,05,7.4   
Hawaii,2014,05,4.3   
Idaho,2014,05,4.5   
Illinois,2014,05,7.4   
Indiana,2014,05,6.1   
Iowa,2014,05,4.3   
Kansas,2014,05,4.6   
Kentucky,2014,05,6.8   
Louisiana,2014,05,6.0   
Maine,2014,05,5.7   
Maryland,2014,05,5.8   
Massachusetts,2014,05,5.9   
Michigan,2014,05,7.5   
Minnesota,2014,05,4.4   
Mississippi,2014,05,7.8   
Missouri,2014,05,6.3   
Montana,2014,05,4.7   
Nebraska,2014,05,3.3   
Nevada,2014,05,8.4   
New Hampshire,2014,05,4.4   
New Jersey,2014,05,6.7   
New Mexico,2014,05,6.6   
New York,2014,05,6.4   
New York city,2014,05,7.4   
North Carolina,2014,05,6.2   
North Dakota,2014,05,2.6   
Ohio,2014,05,6.0   
Oklahoma,2014,05,4.4   
Oregon,2014,05,6.8   
Pennsylvania,2014,05,6.1   
Rhode Island,2014,05,8.0   
South Carolina,2014,05,6.1   
South Dakota,2014,05,3.4   
Tennessee,2014,05,6.7   
Texas,2014,05,5.3   
Utah,2014,05,3.6   
Vermont,2014,05,3.9   
Virginia,2014,05,5.2   
Washington,2014,05,6.0   
West Virginia,2014,05,6.5   
Wisconsin,2014,05,5.5   
Wyoming,2014,05,4.4   
Alabama,2014,06,6.9   
Alaska,2014,06,6.8   
Arizona,2014,06,6.8   
Arkansas,2014,06,5.9   
California,2014,06,7.6   
Los Angeles County,2014,06,8.2   
Colorado,2014,06,5.0   
Connecticut,2014,06,6.6   
Delaware,2014,06,5.7   
District of Columbia,2014,06,7.8   
Florida,2014,06,6.5   
Georgia,2014,06,7.3   
Hawaii,2014,06,4.3   
Idaho,2014,06,4.0   
Illinois,2014,06,7.2   
Indiana,2014,06,6.0   
Iowa,2014,06,4.3   
Kansas,2014,06,4.5   
Kentucky,2014,06,6.5   
Louisiana,2014,06,6.2   
Maine,2014,06,5.6   
Maryland,2014,06,5.8   
Massachusetts,2014,06,5.8   
Michigan,2014,06,7.4   
Minnesota,2014,06,4.2   
Mississippi,2014,06,7.7   
Missouri,2014,06,6.2   
Montana,2014,06,4.6   
Nebraska,2014,06,3.3   
Nevada,2014,06,8.2   
New Hampshire,2014,06,4.3   
New Jersey,2014,06,6.6   
New Mexico,2014,06,6.6   
New York,2014,06,6.3   
New York city,2014,06,7.1   
North Carolina,2014,06,6.2   
North Dakota,2014,06,2.6   
Ohio,2014,06,5.8   
Oklahoma,2014,06,4.3   
Oregon,2014,06,6.7   
Pennsylvania,2014,06,6.0   
Rhode Island,2014,06,7.8   
South Carolina,2014,06,6.2   
South Dakota,2014,06,3.3   
Tennessee,2014,06,6.6   
Texas,2014,06,5.2   
Utah,2014,06,3.6   
Vermont,2014,06,3.9   
Virginia,2014,06,5.1   
Washington,2014,06,5.9   
West Virginia,2014,06,6.5   
Wisconsin,2014,06,5.4   
Wyoming,2014,06,4.4   
Alabama,2014,07,6.8   
Alaska,2014,07,6.8   
Arizona,2014,07,6.8   
Arkansas,2014,07,5.8   
California,2014,07,7.5   
Los Angeles County,2014,07,8.2   
Colorado,2014,07,4.8   
Connecticut,2014,07,6.6   
Delaware,2014,07,5.6   
District of Columbia,2014,07,7.7   
Florida,2014,07,6.4   
Georgia,2014,07,7.2   
Hawaii,2014,07,4.2   
Idaho,2014,07,4.0   
Illinois,2014,07,7.0   
Indiana,2014,07,5.9   
Iowa,2014,07,4.3   
Kansas,2014,07,4.5   
Kentucky,2014,07,6.3   
Louisiana,2014,07,6.4   
Maine,2014,07,5.5   
Maryland,2014,07,5.8   
Massachusetts,2014,07,5.7   
Michigan,2014,07,7.2   
Minnesota,2014,07,4.1   
Mississippi,2014,07,7.6   
Missouri,2014,07,6.1   
Montana,2014,07,4.6   
Nebraska,2014,07,3.2   
Nevada,2014,07,8.1   
New Hampshire,2014,07,4.3   
New Jersey,2014,07,6.6   
New Mexico,2014,07,6.5   
New York,2014,07,6.2   
New York city,2014,07,6.9   
North Carolina,2014,07,6.1   
North Dakota,2014,07,2.7   
Ohio,2014,07,5.7   
Oklahoma,2014,07,4.3   
Oregon,2014,07,6.6   
Pennsylvania,2014,07,5.9   
Rhode Island,2014,07,7.6   
South Carolina,2014,07,6.4   
South Dakota,2014,07,3.3   
Tennessee,2014,07,6.6   
Texas,2014,07,5.2   
Utah,2014,07,3.6   
Vermont,2014,07,3.9   
Virginia,2014,07,5.1   
Washington,2014,07,5.9   
West Virginia,2014,07,6.4   
Wisconsin,2014,07,5.3   
Wyoming,2014,07,4.4   
Alabama,2014,08,6.7   
Alaska,2014,08,6.8   
Arizona,2014,08,6.7   
Arkansas,2014,08,5.7   
California,2014,08,7.4   
Los Angeles County,2014,08,8.1   
Colorado,2014,08,4.6   
Connecticut,2014,08,6.5   
Delaware,2014,08,5.5   
District of Columbia,2014,08,7.7   
Florida,2014,08,6.3   
Georgia,2014,08,7.1   
Hawaii,2014,08,4.1   
Idaho,2014,08,4.1   
Illinois,2014,08,6.8   
Indiana,2014,08,5.8   
Iowa,2014,08,4.2   
Kansas,2014,08,4.4   
Kentucky,2014,08,6.1   
Louisiana,2014,08,6.6   
Maine,2014,08,5.4   
Maryland,2014,08,5.7   
Massachusetts,2014,08,5.7   
Michigan,2014,08,7.0   
Minnesota,2014,08,4.1   
Mississippi,2014,08,7.5   
Missouri,2014,08,6.0   
Montana,2014,08,4.6   
Nebraska,2014,08,3.1   
Nevada,2014,08,8.0   
New Hampshire,2014,08,4.2   
New Jersey,2014,08,6.5   
New Mexico,2014,08,6.5   
New York,2014,08,6.1   
New York city,2014,08,6.7   
North Carolina,2014,08,6.1   
North Dakota,2014,08,2.7   
Ohio,2014,08,5.6   
Oklahoma,2014,08,4.2   
Oregon,2014,08,6.5   
Pennsylvania,2014,08,5.8   
Rhode Island,2014,08,7.5   
South Carolina,2014,08,6.5   
South Dakota,2014,08,3.3   
Tennessee,2014,08,6.5   
Texas,2014,08,5.1   
Utah,2014,08,3.6   
Vermont,2014,08,3.9   
Virginia,2014,08,5.0   
Washington,2014,08,5.9   
West Virginia,2014,08,6.4   
Wisconsin,2014,08,5.2   
Wyoming,2014,08,4.4   
Alabama,2014,09,6.6   
Alaska,2014,09,6.7   
Arizona,2014,09,6.7   
Arkansas,2014,09,5.7   
California,2014,09,7.3   
Los Angeles County,2014,09,8.0   
Colorado,2014,09,4.4   
Connecticut,2014,09,6.4   
Delaware,2014,09,5.4   
District of Columbia,2014,09,7.6   
Florida,2014,09,6.2   
Georgia,2014,09,7.0   
Hawaii,2014,09,4.1   
Idaho,2014,09,4.0   
Illinois,2014,09,6.6   
Indiana,2014,09,5.8   
Iowa,2014,09,4.2   
Kansas,2014,09,4.4   
Kentucky,2014,09,5.9   
Louisiana,2014,09,6.7   
Maine,2014,09,5.3   
Maryland,2014,09,5.6   
Massachusetts,2014,09,5.6   
Michigan,2014,09,6.8   
Minnesota,2014,09,4.0   
Mississippi,2014,09,7.4   
Missouri,2014,09,5.9   
Montana,2014,09,4.6   
Nebraska,2014,09,3.1   
Nevada,2014,09,7.9   
New Hampshire,2014,09,4.1   
New Jersey,2014,09,6.5   
New Mexico,2014,09,6.5   
New York,2014,09,6.0   
New York city,2014,09,6.6   
North Carolina,2014,09,6.0   
North Dakota,2014,09,2.7   
Ohio,2014,09,5.5   
Oklahoma,2014,09,4.1   
Oregon,2014,09,6.4   
Pennsylvania,2014,09,5.7   
Rhode Island,2014,09,7.3   
South Carolina,2014,09,6.6   
South Dakota,2014,09,3.3   
Tennessee,2014,09,6.5   
Texas,2014,09,5.0   
Utah,2014,09,3.6   
Vermont,2014,09,3.9   
Virginia,2014,09,4.9   
Washington,2014,09,5.8   
West Virginia,2014,09,6.4   
Wisconsin,2014,09,5.1   
Wyoming,2014,09,4.4   
Alabama,2014,10,6.4   
Alaska,2014,10,6.6   
Arizona,2014,10,6.6   
Arkansas,2014,10,5.6   
California,2014,10,7.2   
Los Angeles County,2014,10,8.0   
Colorado,2014,10,4.3   
Connecticut,2014,10,6.3   
Delaware,2014,10,5.3   
District of Columbia,2014,10,7.6   
Florida,2014,10,6.1   
Georgia,2014,10,6.8   
Hawaii,2014,10,4.0   
Idaho,2014,10,4.0   
Illinois,2014,10,6.5   
Indiana,2014,10,5.7   
Iowa,2014,10,4.1   
Kansas,2014,10,4.3   
Kentucky,2014,10,5.7   
Louisiana,2014,10,6.8   
Maine,2014,10,5.3   
Maryland,2014,10,5.5   
Massachusetts,2014,10,5.5   
Michigan,2014,10,6.6   
Minnesota,2014,10,3.9   
Mississippi,2014,10,7.2   
Missouri,2014,10,5.8   
Montana,2014,10,4.5   
Nebraska,2014,10,3.0   
Nevada,2014,10,7.8   
New Hampshire,2014,10,4.1   
New Jersey,2014,10,6.5   
New Mexico,2014,10,6.4   
New York,2014,10,5.9   
New York city,2014,10,6.5   
North Carolina,2014,10,5.9   
North Dakota,2014,10,2.7   
Ohio,2014,10,5.4   
Oklahoma,2014,10,4.1   
Oregon,2014,10,6.3   
Pennsylvania,2014,10,5.6   
Rhode Island,2014,10,7.1   
South Carolina,2014,10,6.6   
South Dakota,2014,10,3.3   
